Set ID,Standard ID,Standard Description,Content Kind,Content Title,Content URL
CCSS.Math,HSG.GMD.B.4,"Identify the shapes of two-dimensional cross-sections of three-dimensional objects, and identify three-dimensional objects generated by rotations of two-dimensional objects.",Exercise,Cross sections of 3D objects (basic),https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-geometry/cc-7th-slicing-geometric-shapes/e/slicing-3d-figures
CCSS.Math,HSG.GMD.B.4,"Identify the shapes of two-dimensional cross-sections of three-dimensional objects, and identify three-dimensional objects generated by rotations of two-dimensional objects.",Exercise,Cross sections of 3D objects,https://www.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-2d-vs-3d/e/cross-sections-of-3d-shapes
CCSS.Math,HSG.GMD.B.4,"Identify the shapes of two-dimensional cross-sections of three-dimensional objects, and identify three-dimensional objects generated by rotations of two-dimensional objects.",Video,Dilating in 3D,https://www.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-2d-vs-3d/v/dilating-in-3d
CCSS.Math,HSG.MG.A.1,"Use geometric shapes, their measures, and their properties to describe objects.",Video,Applying volume of solids,https://www.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-solids-intro/v/applying-volume-of-solids
CCSS.Math,HSG.MG.A.1,"Use geometric shapes, their measures, and their properties to describe objects.",Exercise,Apply volume of solids,https://www.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-solids-intro/e/apply-volume-of-solids
CCSS.Math,HSG.MG.A.2,Apply concepts of density based on area and volume in modeling situations.,Exercise,Density word problems,https://www.khanacademy.org/math/geometry/hs-geo-solids/hs-geo-density/e/surface-and-volume-density-word-problems
CCSS.Math,HSG.MG.A.2,Apply concepts of density based on area and volume in modeling situations.,Video,Density word problem: blimp,https://www.khanacademy.org/math/geometry-home/geometry-volume-surface-area/surface-volume-density/v/density-example-blimp
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Video,Sample variance,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:standard-deviation/v/sample-variance
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Video,Sample standard deviation and bias,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:standard-deviation/v/sample-standard-deviation-and-bias
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Video,Mean and standard deviation versus median and IQR,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:standard-deviation/v/mean-and-standard-deviation-versus-median-and-iqr
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Video,Z-score introduction,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:percentiles-z-scores/v/z-score-introduction
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Video,Calculating percentile,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:percentiles-z-scores/v/calculating-percentile
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Video,Median in a histogram,https://www.khanacademy.org/math/probability/xa88397b6:display-quantitative/xa88397b6:mean-median-data-displays/v/median-histogram
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Article,"Choosing the ""best"" measure of center",https://www.khanacademy.org/math/probability/xa88397b6:display-quantitative/xa88397b6:mean-median-data-displays/a/choosing-the-best-measure-of-center
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Video,Estimating mean and median in data displays,https://www.khanacademy.org/math/probability/xa88397b6:display-quantitative/xa88397b6:mean-median-data-displays/v/estimating-mean-median-displays
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Exercise,Estimating mean and median in data displays,https://www.khanacademy.org/math/probability/xa88397b6:display-quantitative/xa88397b6:mean-median-data-displays/e/estimating-mean-median-displays
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Video,Comparing with z-scores,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:percentiles-z-scores/v/comparing-with-z-scores
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Exercise,Calculating mean and median from data displays,https://www.khanacademy.org/math/probability/xa88397b6:display-quantitative/xa88397b6:mean-median-data-displays/e/mean-median-displays
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Exercise,Calculating z-scores,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:percentiles-z-scores/e/z_scores_1
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Exercise,Visually assess standard deviation,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:standard-deviation/e/visual-standard-deviation
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Exercise,Calculate percentiles,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:percentiles-z-scores/e/calculating-percentiles
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Video,Visually assessing standard deviation,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:standard-deviation/v/visual-standard-deviation
CCSS.Math,HSS.ID.A,"Summarize, represent, and interpret data on a single count or measurement variable",Exercise,Sample standard deviation,https://www.khanacademy.org/math/probability/xa88397b6:analyze-quantitative/xa88397b6:standard-deviation/e/sample-standard-deviation
CCSS.Math,HSS.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",Exercise,Reading box plots,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/cc-6th-box-whisker-plots/e/analyzing-data-with-box-plots
CCSS.Math,HSS.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",Exercise,Reading dot plots & frequency tables,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/dot-plot/e/analyzing-with-dot-plots
CCSS.Math,HSS.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",Video,Interpreting box plots,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/cc-6th-box-whisker-plots/v/interpreting-box-plots
CCSS.Math,HSS.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",Exercise,Creating box plots,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/cc-6th-box-whisker-plots/e/box-plots
CCSS.Math,HSS.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",Video,Frequency tables & dot plots,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/dot-plot/v/frequency-tables-and-dot-plots
CCSS.Math,HSS.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",Exercise,Interpreting quartiles,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/cc-6th-box-whisker-plots/e/interpreting-quartiles-on-box-plots
CCSS.Math,HSS.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",Exercise,Read histograms,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/histograms/e/reading-histograms
CCSS.Math,HSS.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",Video,Reading box plots,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/cc-6th-box-whisker-plots/v/reading-box-and-whisker-plots
CCSS.Math,HSS.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",Video,Judging outliers in a dataset,https://www.khanacademy.org/math/probability/xa88397b6:display-quantitative/box--whisker-plots-a1/v/judging-outliers-in-a-dataset
CCSS.Math,HSS.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",Video,Worked example: Creating a box plot (even number of data points),https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/cc-6th-box-whisker-plots/v/another-example-constructing-box-plot
CCSS.Math,HSS.ID.A.1,"Represent data with plots on the real number line (dot plots, histograms, and box plots).",Exercise,Create histograms,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/histograms/e/creating-histograms
